geoid_long,census_tract,time_of_year,socioeconomic_group,census_county,census_city,avg_event_rh_max_perc,avg_event_rh_min_perc,tmax,tmin,hist_avg_annual_events,hist_avg_duration
1400000US06039000604,6039000604,Total,Vulnerable,"Madera County",Madera,69.04,25.20,103.48,71.22,0.60,3.06
1400000US06039000604,6039000604,AM,General,"Madera County",Madera,68.96,22.64,99.03,65.14,0.27,4.75
1400000US06039000604,6039000604,JJA,General,"Madera County",Madera,68.63,24.98,105.72,72.07,0.13,5.00
1400000US06039000604,6039000604,SO,General,"Madera County",Madera,67.20,23.95,95.22,64.91,0.30,4.44
1400000US06039000700,6039000700,SO,General,"Madera County",Madera,67.20,23.95,95.22,64.91,0.30,4.44
1400000US06039000700,6039000700,JJA,General,"Madera County",Madera,68.63,24.98,105.72,72.07,0.13,5.00
1400000US06039000700,6039000700,AM,General,"Madera County",Madera,68.96,22.64,99.03,65.14,0.27,4.75
1400000US06039000700,6039000700,Total,Vulnerable,"Madera County",Madera,69.04,25.20,103.48,71.22,0.60,3.06
1400000US06039000700,6039000700,Total,"2006 HW","Madera County",Madera,64.29,25.57,110.31,78.23,0.00,0.00
1400000US06039000800,6039000800,SO,General,"Madera County",Madera,67.20,23.95,95.22,64.91,0.30,4.44
1400000US06039000800,6039000800,JJA,General,"Madera County",Madera,68.63,24.98,105.72,72.07,0.13,5.00
1400000US06039000800,6039000800,AM,General,"Madera County",Madera,68.96,22.64,99.03,65.14,0.27,4.75
1400000US06039000800,6039000800,Total,Vulnerable,"Madera County",Madera,69.04,25.20,103.48,71.22,0.60,3.06
1400000US06039000800,6039000800,Total,"2006 HW","Madera County",Madera,64.29,25.57,110.31,78.23,0.00,0.00
1400000US06039000900,6039000900,SO,General,"Madera County",Madera,67.20,23.95,95.22,64.91,0.30,4.44
1400000US06039000900,6039000900,JJA,General,"Madera County",Madera,68.63,24.98,105.72,72.07,0.13,5.00
1400000US06039000900,6039000900,AM,General,"Madera County",Madera,68.96,22.64,99.03,65.14,0.27,4.75
1400000US06039000900,6039000900,Total,Vulnerable,"Madera County",Madera,69.04,25.20,103.48,71.22,0.60,3.06
1400000US06039000900,6039000900,Total,"2006 HW","Madera County",Madera,64.29,25.57,110.31,78.23,0.00,0.00
1400000US06039001000,6039001000,Total,"2006 HW","Madera County",Madera,64.29,25.57,110.31,78.23,0.00,0.00
1400000US06039001000,6039001000,Total,Vulnerable,"Madera County",Madera,69.04,25.20,103.48,71.22,0.60,3.06
1400000US06039001000,6039001000,AM,General,"Madera County",Madera,68.96,22.64,99.03,65.14,0.27,4.75
1400000US06039001000,6039001000,JJA,General,"Madera County",Madera,68.63,24.98,105.72,72.07,0.13,5.00
1400000US06039001000,6039001000,SO,General,"Madera County",Madera,67.20,23.95,95.22,64.91,0.30,4.44
